x,y,z,yaw,velocity,change_flag
668.1605,-5120.9219,0.0000,0.2771,30.6451,0
669.1340,-5120.6484,0.0000,0.2767,30.6375,0
670.1160,-5120.3750,0.0000,0.2761,30.6873,0
671.1066,-5120.1016,0.0000,0.2752,30.7524,0
672.1741,-5119.7952,0.0000,0.2740,30.7570,0
673.2415,-5119.4999,0.0000,0.2725,30.8251,0
674.2320,-5119.2376,0.0000,0.2706,30.8692,0
675.2226,-5118.9642,0.0000,0.2688,30.9180,0
676.2131,-5118.6908,0.0000,0.2673,30.9564,0
677.2122,-5118.4286,0.0000,0.2652,30.9632,0
680.3715,-5117.5981,0.0000,0.2592,31.1116,0
681.4645,-5117.3140,0.0000,0.2577,31.1698,0
682.5489,-5117.0299,0.0000,0.2568,31.2229,0
683.5565,-5116.7676,0.0000,0.2558,31.2358,0
684.6494,-5116.4947,0.0000,0.2548,31.2890,0
685.7424,-5116.2106,0.0000,0.2539,31.3260,0
686.8353,-5115.9376,0.0000,0.2520,31.3922,0
687.8514,-5115.6754,0.0000,0.2498,31.4132,0
688.9443,-5115.4024,0.0000,0.2479,31.4288,0
690.0458,-5115.1295,0.0000,0.2460,31.4793,0
691.0618,-5114.8784,0.0000,0.2443,31.5059,0
694.4600,-5114.0489,0.0000,0.2387,31.5918,0
695.5699,-5113.7870,0.0000,0.2370,31.6058,0
696.6799,-5113.5252,0.0000,0.2351,31.6489,0
697.7897,-5113.2745,0.0000,0.2334,31.6576,0
698.8143,-5113.0346,0.0000,0.2320,31.6551,0
699.9242,-5112.7728,0.0000,0.2311,31.6671,0
700.9572,-5112.5439,0.0000,0.2303,31.6500,0
701.9818,-5112.3040,0.0000,0.2297,31.6432,0
702.9977,-5112.0751,0.0000,0.2293,31.6111,0
704.0223,-5111.8351,0.0000,0.2288,31.5576,0
705.0468,-5111.5951,0.0000,0.2284,31.5312,0
706.0713,-5111.3663,0.0000,0.2276,31.4809,0
709.1278,-5110.6685,0.0000,0.2268,31.3920,0
710.2377,-5110.4178,0.0000,0.2274,31.3837,0
711.3305,-5110.1670,0.0000,0.2286,31.3105,0
712.5172,-5109.8944,0.0000,0.2299,31.2827,0
713.6186,-5109.6437,0.0000,0.2312,31.2663,0
714.7114,-5109.3929,0.0000,0.2322,31.2021,0
715.8896,-5109.1203,0.0000,0.2335,31.1695,0
716.9825,-5108.8584,0.0000,0.2347,31.1370,0
718.0838,-5108.6076,0.0000,0.2355,31.1263,0
719.2620,-5108.3350,0.0000,0.2366,31.1436,0
720.3549,-5108.0842,0.0000,0.2380,31.1324,0
722.9589,-5107.4623,0.0000,0.2422,31.0241,0
724.0433,-5107.2004,0.0000,0.2441,30.9944,0
725.0422,-5106.9603,0.0000,0.2460,30.9570,0
726.1266,-5106.6873,0.0000,0.2481,30.8985,0
727.2024,-5106.4253,0.0000,0.2500,30.8882,0
728.1929,-5106.1741,0.0000,0.2521,30.7979,0
729.2687,-5105.9011,0.0000,0.2543,30.7399,0
730.3446,-5105.6280,0.0000,0.2564,30.6900,0
731.3351,-5105.3768,0.0000,0.2585,30.6050,0
732.3170,-5105.1145,0.0000,0.2602,30.4647,0
733.2990,-5104.8632,0.0000,0.2623,30.3189,0
735.8692,-5104.1745,0.0000,0.2675,29.6903,0
736.9793,-5103.8794,0.0000,0.2694,29.3696,0
738.0723,-5103.5731,0.0000,0.2715,28.9949,0
739.1483,-5103.2779,0.0000,0.2732,28.6656,0
740.1388,-5103.0045,0.0000,0.2750,28.3605,0
741.1977,-5102.7203,0.0000,0.2767,28.0013,0
742.1626,-5102.4467,0.0000,0.2782,27.6737,0
743.2643,-5102.1294,0.0000,0.2798,27.3145,0
744.2804,-5101.8450,0.0000,0.2813,26.9645,0
745.3479,-5101.5386,0.0000,0.2821,26.5751,0
748.3197,-5100.6962,0.0000,0.2834,25.1355,0
749.3103,-5100.4117,0.0000,0.2834,24.4987,0
750.3436,-5100.1052,0.0000,0.2832,23.8004,0
751.4025,-5099.8098,0.0000,0.2824,23.0393,0
752.3760,-5099.5364,0.0000,0.2821,22.2531,0
753.4178,-5099.2410,0.0000,0.2805,21.2736,0
754.4169,-5098.9565,0.0000,0.2771,20.3305,0
756.9701,-5098.2788,0.0000,0.2433,17.7994,0
757.9946,-5098.0389,0.0000,0.2159,16.7663,0
758.9763,-5097.8431,0.0000,0.1812,15.9388,0
759.9920,-5097.6808,0.0000,0.1333,15.0152,0
760.9904,-5097.5739,0.0000,0.0738,14.1028,0
762.0056,-5097.5226,0.0000,0.0046,13.0413,0
763.4297,-5097.6061,0.0000,-0.1168,11.4057,0
764.4526,-5097.7768,0.0000,-0.2351,10.1483,0
765.4237,-5098.0805,0.0000,-0.3716,9.2263,0
766.3260,-5098.5171,0.0000,-0.5459,8.2978,0
767.2698,-5099.2535,0.0000,-0.7873,7.1476,0
767.9147,-5100.0553,0.0000,-1.0255,6.6097,0
768.3544,-5100.9895,0.0000,-1.2600,6.2296,0
768.5721,-5101.9893,0.0000,-1.4981,6.0028,0
768.5424,-5102.9993,0.0000,-1.7315,5.8699,0
768.2739,-5103.9749,0.0000,-1.9629,5.9166,0
767.7755,-5104.8830,0.0000,-2.2034,5.8800,0
767.0900,-5105.6460,0.0000,-2.4310,5.9788,0
